"Date","Percentage_smarter_than","Group_work?","Group_interactions","Who_is_smarter?","How_do_you_know_who_is_smarter?","Gender","uvid","courseID","courseName","instructor_last_name","major_description","gender2"
"2019-01-24 09:54:51","","2","","","","","10688553","472672","BIOL-3700-001 | Spring 2019","Dunn","Biology","F"
"2019-01-24 09:55:35","","2","","","","","10688553","472672","BIOL-3700-001 | Spring 2019","Dunn","Biology","F"
"2019-01-24 09:55:59","","1","2","2","I feel like he has more of a background in anatomy and such. I do not have much of a background there because I have not taken that course yet. ","1","10652275","472734","ZOOL-3200-001 | Spring 2019","Dunn","Biology Education","M"
"2019-01-24 10:25:29","","1","2","1","I wouldn't necessarily say I'm smarter. I have been in school longer though and I am more familiar with the subject of biology","1","10693898","472651","BIOL-1610-001 | Spring 2019","Wagner","Pre-Professional","M"
"2019-01-24 10:46:10","","2","","","","","10783817","472734","ZOOL-3200-001 | Spring 2019","Dunn","Biology","M"
"2019-01-24 10:52:31","","2","","","","","10622361","472651","BIOL-1610-001 | Spring 2019","Wagner","Biotechnology","M"
"2019-01-24 11:23:41","","1","1","1","Given our first two quizzes from lab I have received higher scores because I have graded her quizzes.","1","10636299","472734","ZOOL-3200-001 | Spring 2019","Dunn","Biology","M"
"2019-01-24 11:26:52","","2","","","","","10636299","472734","ZOOL-3200-001 | Spring 2019","Dunn","Biology","M"
"2019-01-24 12:56:12","","1","2","2","He has been in biology longer than I have. He also has taken several biology classes and it is part of his major so he knows a lot about the subject already.","1","10820801","472651","BIOL-1610-001 | Spring 2019","Wagner","Computer Science","M"
"2019-01-24 13:22:21","","1","2","1","I do not judge how smart someone is depending on how vocal they are. I know a lot of people who act smart in class and use big words but then do terrible on the tests. I look at how quickly someone picks up new concepts. Megan and I both pick up new concepts pretty quickly I am not sure who is smarter yet.
","1","10742660","472672","BIOL-3700-001 | Spring 2019","Dunn","Pre-Professional","M"
"2019-01-24 13:23:46","","1","2","1","We're probably  on about similar levels. I just talk more when we do our activities in class. ","2","10810907","472672","BIOL-3700-001 | Spring 2019","Dunn","Biology","F"
"2019-01-24 13:28:42","","1","1","2","She always has unique aspects of the natural world to bring up in discussions. She has a plethora of outside knowledge. ","1","10720577","472672","BIOL-3700-001 | Spring 2019","Dunn","Integrated Studies","F"
"2019-01-24 13:44:10","","1","2","1","Though she appears to know all the material and our discussions are useful to both of us, she is unwilling to make the first statement. I intentionally say half a statement to allow her to contribute to the conversation and make her feel involved. This isn't really a measure of who is smarter, just who is more confident. ","2","10884657","472672","BIOL-3700-001 | Spring 2019","Dunn","Biology","F"
"2019-01-24 14:00:16","","2","","","","","10548280","472651","BIOL-1610-001 | Spring 2019","Wagner","Exercise Sci and Outdoor Rec","M"
"2019-01-24 14:23:40","","1","2","2","I honestly feel like we both are equally smart and have similar knowledge of the course material but I answered the question towards him to be modest. We both help each other out with certain topics and equally support each other.","1","10745315","472672","BIOL-3700-001 | Spring 2019","Dunn","Biology","M"
"2019-01-24 15:57:41","","2","","","","","10778463","476742","BIOL-1610-005 | Spring 2019","Wagner","Pre-Professional","F"
"2019-01-24 20:05:53","","1","2","2","I feel that he has a better understanding of the material sometimes. I feel the way he uses certain vocabulary or specific terms we learned in our course make him seem more confident/smarter in the subject.","1","10618214","472673","BIOL-3700-002 | Spring 2019","Dunn","Biology","M"
"2019-01-24 20:54:35","","1","2","2","I probably don't have as much experience with studying biology as many of the other people in my class that are most likely biology majors. ","2","10736357","472672","BIOL-3700-001 | Spring 2019","Dunn","English","F"
"2019-01-24 21:41:48","","2","","","","","10886883","472651","BIOL-1610-001 | Spring 2019","Wagner","Forensic Science","F"
"2019-01-24 21:50:20","","2","","","","","10726094","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Art and Design","F"
"2019-01-24 22:08:41","","","","","","","10851251","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Physical Ed  Teacher Education","F"
"2019-01-24 22:11:29","","2","","","","","10875086","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","High School Concurrent Enroll","F"
"2019-01-24 22:13:02","","1","2","1","I believe both of us are capable to be the same level of intelligence but because of my experience and how I view our current concepts and level of deduction, I would have an advantage. I was also there the first two times as the other was not and received the knowledge first hand.","1","10878871","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","High School Concurrent Enroll","M"
"2019-01-24 22:17:12","","1","2","2","I know grades aren't everything, but I am a solid A-B+ student and he is a guy who flies through A's easily and seems to have a mental break down over an A-. He figures things out a lot faster than me and when it comes to homework I need to ask him questions much more often than he needs to ask me.","2","10801926","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Business Management","F"
"2019-01-24 22:54:51","","2","","","","","10824152","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Psychology","F"
"2019-01-24 23:24:01","","1","2","2","She tends to catch on quicker, and usually is able to reiterate the material back to me in a way I can understand better. She also tends to get the in class questions correct more than me.","1","10796756","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","English","F"
"2019-01-25 01:22:21","","1","2","2","She is tends to get the correct answer more often then me.  Also, she helped me improve my study and note taking abilities by giving me ideas I never thought of.","4","10811504","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Forensic Science","F"
"2019-01-25 08:54:29","","","","","","","10794207","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","High School Concurrent Enroll","M"
"2019-01-25 09:23:15","","1","2","2","he is good at understanding the material quickly","2","10722894","476742","BIOL-1610-005 | Spring 2019","Wagner","Exercise Sci and Outdoor Rec","F"
"2019-01-25 09:43:22","","2","","","","","10725827","472651","BIOL-1610-001 | Spring 2019","Wagner","Computer Science","M"
"2019-01-25 09:58:24","","1","2","2","During the multiple choice questions I've noticed how Alec is fast at answering the question. With that said he has answered them all correctly. I can tell that he quickly understands on what is being asked. ","2","10750065","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Behavioral Science","F"
"2019-01-25 10:13:09","","1","2","2","I feel like she gets the material a little better than I do.","2","10660097","476742","BIOL-1610-005 | Spring 2019","Wagner","Botany","F"
"2019-01-25 10:15:39","","2","","","","","10718600","476742","BIOL-1610-005 | Spring 2019","Wagner","Biology","F"
"2019-01-25 10:32:33","","","","","","","10797871","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Elementary Education","M"
"2019-01-25 10:33:46","","1","3","2","I meant to type Daniel (not 100% that is his name). When we do worksheets together he seems to have a lot of the answers off the top of his head more so than me. ","2","10572203","476742","BIOL-1610-005 | Spring 2019","Wagner","Biotechnology","F"
"2019-01-25 10:34:19","","2","","","","","10747649","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Business Management","M"
"2019-01-25 10:36:48","","1","2","2","I believe she is because she works very hard but it comes naturally to her. For me I have to work hard to even understand one concept and she is always helping me.","2","10858559","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","University Studies","F"
"2019-01-25 10:56:48","","2","","","","","10815024","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","High School Concurrent Enroll","F"
"2019-01-25 10:58:03","","2","","","","","10851769","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Architectural Design Tech","F"
"2019-01-25 11:06:14","","1","3","2","She understands the concepts better for the most part. If I'm struggling she helps me and if she's struggling I help her. ","2","10732641","476742","BIOL-1610-005 | Spring 2019","Wagner","Psychology","F"
"2019-01-25 11:12:36","","1","3","2","I think it is just the power dynamic. I think that because she talks more that means she knows more. ","1","10872513","472651","BIOL-1610-001 | Spring 2019","Wagner","Exercise Sci and Outdoor Rec","M"
"2019-01-25 11:53:39","","","","","","","10795443","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Business Management","F"
"2019-01-25 14:30:21","","","","","","","10793037","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Art and Design","F"
"2019-01-25 15:10:07","","","","","","","10757991","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","University Studies","M"
"2019-01-25 16:04:49","","1","2","1","Honestly I don't think either of us is ""smarter"" but the answering options made me choose one or the other. I think we just have different ways of thinking and learning. There's not one of us that is ""smarter""  than the other.","1","10880961","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Aviation Science","M"
"2019-01-25 16:19:57","","","","","","","10802811","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Exercise Sci and Outdoor Rec","F"
"2019-01-25 16:30:31","","2","","","","","10801087","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Digital Cinema","M"
"2019-01-25 17:01:16","","1","3","2","He knows the answers.","1","10775871","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Finance","M"
"2019-01-25 18:34:37","","","","","","","10820281","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Mechanical Engineering","M"
"2019-01-25 20:14:30","","","","","","","10820899","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","University Studies","M"
"2019-01-25 20:34:39","","","","","","","10801649","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","University Studies","F"
"2019-01-25 20:53:48","","","","","","","10849744","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Art and Design","M"
"2019-01-25 21:30:11","","1","2","2","Because she takes more time to think things through. And how she breaks down each of the answers for the most correct one. Able to get more correct answers than me.","2","10799928","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","High School Concurrent Enroll","F"
"2019-01-25 23:05:37","","","","","","","10807697","476742","BIOL-1610-005 | Spring 2019","Wagner","Music","M"
"2019-01-25 23:42:39","","2","","","","","10777890","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Chemistry","F"
"2019-01-26 00:00:33","","1","2","2","She seems to know the answer quicker and understands the core we are going over. She participates and tends to know what she is doing or what is the correct answer or way to do certain things. ","2","10880913","476742","BIOL-1610-005 | Spring 2019","Wagner","Pre-Professional","F"
"2019-01-26 07:53:27","","2","","","","","10735927","472651","BIOL-1610-001 | Spring 2019","Wagner","Political Science","M"
"2019-01-26 13:55:27","","","","","","","10832023","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","University Studies","M"
"2019-01-26 13:56:33","","1","1","2","Though he might not receive better grade than I do, he seems to comprehend course material faster than I do. ","1","10831748","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","University Studies","M"
"2019-01-26 14:08:21","","1","2","","","2","10775907","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Elementary Education","F"
"2019-01-26 14:20:51","","","","","","","10851232","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","High School Concurrent Enroll","F"
"2019-01-26 14:32:26","","","","","","","10632764","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Personal Financial Planning","F"
"2019-01-26 15:32:57","","2","","","","","10745354","472651","BIOL-1610-001 | Spring 2019","Wagner","Chemistry","M"
"2019-01-26 15:36:55","","1","3","2","She knows the answers, I do not. ","2","10734219","476742","BIOL-1610-005 | Spring 2019","Wagner","Pre-Professional","F"
"2019-01-26 15:42:05","","1","2","2","I would say Lucas because I feel like he is helping me understand the class subjects when I don't fully understand them. ","1","10745354","472651","BIOL-1610-001 | Spring 2019","Wagner","Chemistry","M"
"2019-01-26 15:44:09","","","","","","","10836464","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","High School Concurrent Enroll","M"
"2019-01-26 17:23:45","","","","","","","10874761","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","High School Concurrent Enroll","F"
"2019-01-26 17:25:20","","1","2","2","To be honest, I don't feel that either of us is the smarter of the two. I think we both learn from each other and conclude with the same aptitude for whatever we are discussing.","2","10872962","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Elementary Education","F"
"2019-01-26 18:08:05","","2","","","","","10800787","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","High School Concurrent Enroll","F"
"2019-01-26 18:40:24","","1","1","2","I feel that we're pretty close to being the same on level of being smart, but I feel that he is a little smarter than me. He seems to catch on things slightly faster than me.","1","10874591","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","High School Concurrent Enroll","M"
"2019-01-26 20:06:41","","1","2","2","I don’t know if he is really smarter then me, but I feel that we have different knowledge. So in one subject I feel I may have a better understanding but in another one he does. That is why we work together. So we can help each other. ","2","10742787","472651","BIOL-1610-001 | Spring 2019","Wagner","Pre-Professional","F"
"2019-01-26 20:08:59","","1","2","1","I think on the last subject that we talked about I had a better understanding then Lucas did. I do not think that I am smarter then him. I just think we understand things differently. And that is why we work together to help each other understand. ","2","10742787","472651","BIOL-1610-001 | Spring 2019","Wagner","Pre-Professional","F"
"2019-01-26 20:29:43","","2","","","","","10849735","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Business Management","M"
"2019-01-26 20:32:30","","2","","","","","10889668","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","High School Concurrent Enroll","F"
"2019-01-26 20:43:34","","","","","","","10745442","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","University Studies","F"
"2019-01-26 21:32:24","","1","2","1","I seem to grasp concepts just a little faster, but we are both pretty similar.","2","10844926","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","University Studies","F"
"2019-01-26 21:48:37","","","","","","","10770259","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Business Management","M"
"2019-01-26 21:48:54","","","","","","","10829159","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Deaf Studies","F"
"2019-01-27 09:09:12","","1","1","2","I determined that Seth was smarter, because he knew the answer to the questions that I was confused on. As well as a detailed explanation of why it's that answer.","1","10865186","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","High School Concurrent Enroll","M"
"2019-01-27 11:04:08","","","","","","","10870431","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Finance","M"
"2019-01-27 11:43:41","","1","1","1","When I work on the concepts with her, I tend to get them quicker. She is pretty smart and gets them pretty soon after, but I get them a little quicker. ","1","10696900","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","University Studies","M"
"2019-01-27 12:01:10","","2","","","","","10831715","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Behavioral Science","M"
"2019-01-27 12:28:47","","","","","","","10799812","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","University Studies","F"
"2019-01-27 12:48:45","","","","","","","10794111","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Business Management","M"
"2019-01-27 12:52:13","","","","","","","10870760","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","High School Concurrent Enroll","F"
"2019-01-27 12:52:20","","","","","","","10838854","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Music","F"
"2019-01-27 13:03:08","","1","2","1","I often find myself helping her in class instead of the other way around. I often have a greater grasp on the material.","2","10841920","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","High School Concurrent Enroll","F"
"2019-01-27 13:13:52","","","","","","","10874464","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","High School Concurrent Enroll","F"
"2019-01-27 13:23:49","","1","2","1","I feel I am smarter as I am retaking this course so I have knowledge coming into it.","2","10805977","472651","BIOL-1610-001 | Spring 2019","Wagner","University Studies","F"
"2019-01-27 13:45:34","","","","","","","10783825","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Elementary Education","F"
"2019-01-27 13:58:53","","","","","","","10843276","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Theatre Arts","F"
"2019-01-27 14:09:41","","","","","","","10845799","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","High School Concurrent Enroll","M"
"2019-01-27 14:12:21","","2","","","","","10780522","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Elementary Education","F"
"2019-01-27 14:13:43","","2","","","","","10780522","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Elementary Education","F"
"2019-01-27 14:13:48","","","","","","","10802819","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Pre-Engineering","F"
"2019-01-27 14:18:08","","1","2","2","I think she's taken a class similar to this so she has prior knowledge but this is my first time taking it so I'm not as familiar with the material. ","2","10813041","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","University Studies","F"
"2019-01-27 14:31:56","","1","2","1","Chandler is really good at conceptually grasping the concepts and is good at helping me grasp it as well.","1","10782750","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","University Studies","M"
"2019-01-27 14:42:19","","1","2","2","When multiple choice questions are presented in class Emma can guess very quickly and get the correct answer. I have to think about it and go through the process of elimination to get the correct answer.","2","10850718","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","University Studies","F"
"2019-01-27 15:05:11","","","","","","","10862417","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Economics","M"
"2019-01-27 15:23:05","","1","1","1","I have a little bit more basic knowledge of astronomy then him. Sometimes he'll ask me if he got the answer right when we use the cards. ","2","10807633","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Digital Cinema","F"
"2019-01-27 15:41:59","","1","2","2","Nah honestly I consider myself smarter, this is just one of my first biology classes and he is graduating after this semester and so he is more knowledgeable pertaining to biology and the material, but I consider myself very smart.","1","10695688","476742","BIOL-1610-005 | Spring 2019","Wagner","Chemistry","M"
"2019-01-27 15:42:09","","","","","","","10655712","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Communication","M"
"2019-01-27 16:02:44","","","","","","","10783145","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","University Studies","M"
"2019-01-27 16:04:05","","","","","","","10830819","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","High School Concurrent Enroll","F"
"2019-01-27 17:15:54","","1","2","1","I don't feel like I am smarter than him, nor him than me. Neither was not an option.","1","10824450","472672","BIOL-3700-001 | Spring 2019","Dunn","Biology","M"
"2019-01-27 17:49:57","","2","","","","","10815035","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","University Studies","M"
"2019-01-27 18:04:00","","","","","","","10825418","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Elementary Education","F"
"2019-01-27 18:13:10","","","","","","","10866579","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","High School Concurrent Enroll","F"
"2019-01-27 18:20:02","","1","2","2","He was able to explain his answers better.","1","10803880","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Business Management","M"
"2019-01-27 18:24:07","","2","","","","","10722114","472734","ZOOL-3200-001 | Spring 2019","Dunn","Biology","F"
"2019-01-27 18:28:43","","","","","","","10871259","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Pre-Professional","F"
"2019-01-27 18:37:05","","","","","","","10803973","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","High School Concurrent Enroll","M"
"2019-01-27 18:39:15","","","","","","","10803100","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Pre-Professional","F"
"2019-01-27 18:45:38","","2","","","","","10841290","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","High School Concurrent Enroll","F"
"2019-01-27 19:12:50","","","","","","","10824679","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","High School Concurrent Enroll","F"
"2019-01-27 19:16:51","","1","2","2","I feel Natalie is smarter, because she does have better comments durring class than i do ","2","10803935","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","High School Concurrent Enroll","F"
"2019-01-27 19:23:14","","1","2","2","I know Armando well, I know that he works hard at school. He is gifted and willing to work harder than most people.","1","10812575","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Business Management","M"
"2019-01-27 19:39:57","","1","2","2","I have done many school activities outside of this class with Kaylei. She also seems to understand this subject more than me. ","2","10851334","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","High School Concurrent Enroll","F"
"2019-01-27 20:00:49","","","","","","","10786607","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","High School Concurrent Enroll","M"
"2019-01-27 20:02:18","","","","","","","10772977","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","University Studies","F"
"2019-01-27 20:02:51","","1","2","1","I feel as if I usually try to explain more things.  I think we both are pretty smart, but I might understand things a little quicker. ","1","10800806","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Finance","M"
"2019-01-27 20:14:33","","","","","","","10831751","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","University Studies","M"
"2019-01-27 20:20:17","","","","","","","10747472","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Business Management","M"
"2019-01-27 20:22:50","","2","","","","","10697926","472672","BIOL-3700-001 | Spring 2019","Dunn","Chemistry","F"
"2019-01-27 20:28:58","","","","","","","10868215","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","University Studies","M"
"2019-01-27 20:50:17","","","","","","","10850166","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Family Science","F"
"2019-01-27 21:12:53","","1","2","2","","2","10790322","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Psychology","F"
"2019-01-27 21:13:34","","","","","","","10839950","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","High School Concurrent Enroll","F"
"2019-01-27 22:03:22","","1","2","2","He can explain the concepts better. I do feel like we are around the same smartness though. He can just explain better than I can.","2","10803631","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","High School Concurrent Enroll","F"
"2019-01-27 22:11:21","","1","2","1","I feel like I understand astronomy a little bit better than him, but don't get me wrong, he outsmarts me in a lot more subjects outside of astronomy.","1","10800370","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","High School Concurrent Enroll","M"
"2019-01-27 22:16:26","","","","","","","10843620","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Psychology","F"
"2019-01-27 22:18:10","","2","","","","","10725680","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Finance","M"
"2019-01-27 22:19:02","","","","","","","10800136","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Mechanical Engineering","M"
"2019-01-27 22:30:12","","","","","","","10800343","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","High School Concurrent Enroll","M"
"2019-01-27 22:39:30","","2","","","","","10783112","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","High School Concurrent Enroll","M"
"2019-01-27 22:43:38","","","","","","","10801253","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","High School Concurrent Enroll","F"
"2019-01-27 22:58:27","","1","2","2","I feel as if she has most things figured out. She is genuinely just a smart person and I trust her answers but I believe we both bring different insights to each other. ","2","10837318","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","High School Concurrent Enroll","F"
"2019-01-27 23:08:36","","","","","","","10725127","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","University Studies","F"
"2019-01-27 23:11:13","","","","","","","10440053","476742","BIOL-1610-005 | Spring 2019","Wagner","Biology","M"
"2019-01-27 23:32:07","","","","","","","10733685","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Business Management","M"
"2019-01-27 23:49:19","","2","","","","","10800396","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Digital Cinema","M"
"2019-01-28 07:27:01","","1","1","1","Solely based on my knowledge and background in relation to the class material.  I would say we have a similar level of aptitude and will perform about the same in the class.","1","10650241","471505","PSY-3450-001 | Spring 2019","Jorgensen","Psychology","M"
"2019-01-28 09:12:37","","2","","","","","10886997","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","Art and Design","M"
"2019-01-21 10:04:13","","1","","","","","10824876","474285","BIOL-1610-012 | Spring 2019","Kopp","Undeclared","F"
"2019-01-28 10:28:45","","1","2","1","I only say I am smarter due to the fact I have taken more zoology courses than her prior to taking this one. She is very intelligent and contributes much to our group discussions in class.","2","10763897","472734","ZOOL-3200-001 | Spring 2019","Dunn","Biology Education","F"
"2019-01-21 10:40:53","","1","","","","","10731166","472672","BIOL-3700-001 | Spring 2019","Dunn","Biology","M"
"2019-01-28 11:43:18","","","","","","","10841294","477338","ASTR-1040-151-V32-Jensen-SPRING 2019 XLIST | ","Jensen","High School Concurrent Enroll","F"
"2019-01-28 12:13:14","","1","3","1","Simply because I am 30 plus years older than he is and have more life experience. Isaiah is very smart though.","1","10008140","471505","PSY-3450-001 | Spring 2019","Jorgensen","Psychology","M"
"2019-01-28 12:50:19","","1","2","1","She gets things wrong more than I do and it takes her longer to figure it out","2","10737864","471505","PSY-3450-001 | Spring 2019","Jorgensen","Psychology","F"
"2019-01-28 14:36:48","","1","2","1","I have taken the intro to Biology class at UVU already and she has not so I feel as though it is easier for me to understand the material because I have that small background where she does not.","1","10823894","476742","BIOL-1610-005 | Spring 2019","Wagner","Exercise Sci and Outdoor Rec","M"
"2019-01-28 16:54:55","","1","2","1","I feel I've had more experience with biology related classes which has helped, but I don't necessarily think that I am smarter than her. ","1","10845188","476742","BIOL-1610-005 | Spring 2019","Wagner","Physics","M"
"2019-01-28 17:02:26","","1","2","1","When asking questions, I usually understand what the teacher tells us better. Then I explain to him what we should do. However, I feel he remembers things he's studied better than I do and can appear to be more prepared for the class.","1","10725738","472651","BIOL-1610-001 | Spring 2019","Wagner","Pre-Professional","M"
"2019-01-28 17:06:18","","1","2","2","He took Intro to Biology (BIOL-1010) and my advisors said that only BIOL-1610 is required for my major, so taking Intro to Biology would be helpful, but ultimately a waste of time and money. Because I didn't take Intro to Biology, this is the first biology class I've taken since the 10th grade. I feel as though I am a step behind everybody because I don't grasp the concepts as fast, or at all in some situations, especially compared to Tyson Tate. ","2","10822615","476742","BIOL-1610-005 | Spring 2019","Wagner","Pre-Professional","F"
